name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
seattle_wa,2023-02-11T08:00:00,2.9,2.9,1.6,90.82,0,0,,0,0,9.4,1.4,13,1027.2,21.6,16,35,0.1,0,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T09:00:00,5.3,4.3,2.8,84.28,0,0,,0,0,9.4,5.4,42,1027.2,91.4,16,134,0.5,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-11T10:00:00,7,5.8,2.7,73.89,0,0,,0,0,7.6,6.9,3,1027.3,91.4,16,212,0.8,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-11T11:00:00,7.2,5.6,2.2,70.45,0,0,,0,0,7.6,8.4,8,1027.2,91.4,16,356,1.3,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-11T12:00:00,8.4,6.7,2.3,65.53,0,0,,0,0,7.6,9.9,338,1027.2,75.8,16,367,1.3,4,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T13:00:00,8.8,8.8,2.2,63.3,0,0,,0,0,9.4,4.4,353,1026.4,64.1,16,358,1.3,4,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T14:00:00,9.2,7,1.8,59.88,0,0,,0,0,9.4,14.9,329,1026.2,50.9,16,261,0.9,3,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T15:00:00,8.9,7.1,1.7,60.5,0,0,,0,0,9.4,11,323,1025.9,55.8,16,219,0.8,2,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T16:00:00,8.4,6.4,1.3,61.03,0,0,,0,0,13,11.9,322,1025.8,80.6,16,140,0.5,1,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T17:00:00,7.9,5.6,1.4,63.87,0,0,,0,0,13,12.6,334,1026.1,55.8,16,35,0.1,0,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-11T18:00:00,6.7,6.7,1.6,69.94,0,0,,0,0,13,2.3,2,1025.6,69.9,16,7,0,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-11T19:00:00,6.3,6.3,1.4,70.97,0,0,,0,0,7.6,3.7,351,1025.8,13.2,16,5,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-11T20:00:00,5.6,5.6,1.5,74.97,0,0,,0,0,7.6,3,344,1025.3,13.2,16,4,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-11T21:00:00,4.8,4.8,1.5,79.7,0,0,,0,0,7.6,3.3,356,1025.5,7.4,16,3,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-11T22:00:00,4.7,4.7,1.5,80.06,0,0,,0,0,5.4,4.1,347,1026.3,7.4,16,2,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-11T23:00:00,3.6,3.6,1.6,86.84,0,0,,0,0,5.4,1.4,15,1025.8,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T00:00:00,3.3,3.3,1.3,86.74,0,0,,0,0,5.4,1.1,15,1026.1,4.1,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T01:00:00,2.1,2.1,0.5,89.52,0,0,,0,0,5.4,1.4,30,1026.2,0,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T02:00:00,2,2,0.6,90.27,0,0,,0,0,5.4,1.1,10,1026.3,0,15.6,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T03:00:00,1.2,-0.6,0.3,93.33,0,0,,0,0,5.4,6,139,1026.2,7.4,13.4,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T04:00:00,0.9,0.9,-0.2,91.95,0,0,,0,0,5.4,4.3,122,1026.1,7.4,13.4,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T05:00:00,0.4,0.4,-0.8,91.99,0,0,,0,0,5.4,0,0,1025.7,0,13.6,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T06:00:00,0.3,0.3,-0.8,92.53,0,0,,0,0,5.4,2,87,1025.1,0,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-12T07:00:00,0.6,-1.8,-0.3,93.71,0,0,,0,0,7.6,7.1,143,1024.9,60.8,11.9,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-12T08:00:00,1,1,0.2,93.88,0,0,,0,0,7.6,4.8,131,1025,71.1,9.5,39,0.1,0,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-12T09:00:00,2.1,0.3,0.7,90.34,0,0,,0,0,7.6,6.3,161,1024.8,55.4,16,141,0.5,1,10,Partially cloudy,partly-cloudy-day,KSEA
seattle_wa,2023-02-12T10:00:00,3.9,3.9,1.5,84.49,0,0,,0,0,14.8,4.6,150,1024.8,45.1,16,230,0.8,2,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-12T11:00:00,6.4,3.9,1.9,72.82,0,0,,0,0,14.8,12.6,159,1023.9,45.1,16,335,1.2,3,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-12T12:00:00,8.2,6.2,2.7,68.43,0,0,,0,0,14.8,11.4,202,1023.4,66.5,16,409,1.5,4,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-12T13:00:00,8.8,6.7,2.4,64.29,0,0,,0,0,25.9,12.9,162,1022.4,91.4,16,391,1.4,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T14:00:00,9.2,8.5,2.1,61.28,0,0,,0,0,25.9,6.2,212,1021.4,93,16,353,1.3,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T15:00:00,10.2,10.2,1.9,56.2,0,0,,0,0,25.9,10.7,188,1020.1,100,16,289,1,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T16:00:00,10.2,10.2,2.1,57.35,0,0,,0,0,33.5,22.9,101,1018.9,100,16,152,0.5,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T17:00:00,10.2,10.2,2.1,57.48,0,0,,0,0,33.5,12.9,169,1017.8,93,16,14,0.1,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T18:00:00,10.3,10.3,1,52.49,0,0,,0,0,33.5,15.7,182,1016.8,93,16,5,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T19:00:00,9.4,6,2.7,62.68,0,0,,0,0,44.3,27.9,68,1016,100,16,3,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T20:00:00,9.3,6,3,64.43,0,0,,0,0,49.6,26.5,191,1015.7,100,16,2,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T21:00:00,9.3,6,4,69.38,0,0,,0,0,50.2,25.1,190,1015.6,100,15.6,2,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T22:00:00,8.7,5,4.4,74.47,0,0,,0,0,51.1,28.7,137,1014.5,100,16,2,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-12T23:00:00,8.7,5.3,4.6,75.59,0,0,,0,0,44.6,24.6,178,1013.8,100,15.7,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T00:00:00,8.2,4.3,5.8,84.71,0.045,100,rain,0,0,48.1,29.1,188,1012.9,100,16,0,,0,10,Rain, Overcast,rain
seattle_wa,2023-02-13T01:00:00,8.3,4.6,5.1,80.56,0,0,,0,0,44.2,26.3,191,1012.9,98.4,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T02:00:00,7.4,3.8,3.4,75.63,0,0,,0,0,43.4,22.5,195,1012.6,30.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-13T03:00:00,6.7,3.7,2.8,76.31,0,0,,0,0,38.8,16.3,199,1012.2,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-13T04:00:00,7,3.1,2.8,74.66,0,0,,0,0,47.9,25.8,277,1012.3,64.1,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-13T05:00:00,6.7,3,3.3,78.64,0,0,,0,0,40.3,22.5,196,1011.4,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T06:00:00,6.2,2.8,2.8,79.16,0,0,,0,0,43.7,18.6,201,1010.7,93,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T07:00:00,5.8,3.3,2.7,80.48,0,0,,0,0,24.1,11.4,210,1011,98.4,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T08:00:00,5.2,2.5,2.3,81.08,0,0,,0,0,24.1,12.2,173,1011.4,91.4,16,21,0.1,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T09:00:00,5.2,2.6,2.1,80.29,0,0,,0,0,24.1,11.8,169,1011.3,91.4,16,79,0.3,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T10:00:00,6.3,3.7,2.8,78.21,0,0,,0,0,24.1,12.6,184,1011.3,91.4,16,115,0.4,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T11:00:00,6.7,4.3,2.8,75.79,0,0,,0,0,24.1,12.6,210,1011.2,100,16,241,0.9,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T12:00:00,7.3,4.8,2.1,69.86,0,0,,0,0,33.5,13.5,208,1010.5,91.4,16,303,1.1,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T13:00:00,7.9,4.3,2,66.22,0,0,,0,0,24.1,24.5,285,1009.4,91.5,16,323,1.2,3,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-13T14:00:00,7.6,4.7,1.5,65.3,0,0,,0,0,37.1,17.1,206,1009.2,91.4,16,244,0.9,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T15:00:00,7.7,4.6,1.9,67,0,0,,0,0,35.6,18.9,189,1008.5,90.6,16,139,0.5,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T16:00:00,5.6,2,1.7,75.77,0,0,,0,0,32.6,19,308,1009.1,100,10.9,111,0.4,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T17:00:00,4.1,2.3,2.5,89.19,0.069,100,rain,0,0,18.4,7.2,142,1009,92.5,16,25,0.1,0,10,Rain, Overcast,rain
seattle_wa,2023-02-13T18:00:00,4.5,2.4,2,83.38,0,0,,0,0,18.4,9,102,1008.8,98.4,16,5,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T19:00:00,4.2,0.8,1.3,81.45,0,0,,0,0,13,14.8,125,1009.5,100,16,3,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-13T20:00:00,3.5,1.6,0.8,82.37,3.487,100,rain,0,0,13,7.4,171,1010.9,100,13.1,2,0,0,10,Rain, Overcast,rain
seattle_wa,2023-02-13T21:00:00,2.2,0.2,0.8,90.3,0.961,100,rain,0,0,13,7,135,1012.2,100,9.7,2,0,0,10,Rain, Overcast,rain
seattle_wa,2023-02-13T22:00:00,0.8,-4,-0.2,92.95,0.21,100,rain,snow,0,0,14.8,18.1,63,1012.6,100,12.8,2,0,0,10,Snow, Rain
seattle_wa,2023-02-13T23:00:00,1.3,-2.2,0.4,93.82,0,0,,0,0,14.8,12.3,156,1013.2,100,14.8,0,,0,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-14T00:00:00,1.4,-2,0.4,93.47,0,0,,0,0,14.8,11.3,153,1013.1,98.4,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-14T01:00:00,1,-2.6,-0.1,92.71,0,0,,0,0,7.6,11.7,125,1013,90.6,10.6,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-14T02:00:00,0.4,-2.4,-0.3,95.22,0,0,,0,0,7.6,8.4,145,1013.3,35.9,15.7,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-14T03:00:00,0.2,0.2,-0.8,93.33,0,0,,0,0,7.6,1.4,41,1013.6,35.9,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-14T04:00:00,-0.2,-0.2,-1.2,92.65,0,0,,0,0,11.2,0,100,1014.1,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T05:00:00,-1.2,-1.2,-1.9,94.9,0,0,,0,0,11.2,0,0,1015,4.1,12.4,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T06:00:00,-0.7,-0.7,-1.4,94.62,0,0,,0,0,11.2,1.1,21,1016.1,58.4,12.5,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-14T07:00:00,-0.4,-0.4,-1.2,94.26,0,0,,0,0,18.4,1.1,13,1017.2,41.5,14.1,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-14T08:00:00,1.4,1.4,-0.2,88.99,0,0,,0,0,18.4,1.8,32,1018.4,91.5,14.7,55,0.2,1,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-14T09:00:00,2.5,0.3,0,83.14,0,0,,0,0,18.4,7.9,40,1019.6,83.2,15.4,176,0.6,2,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-14T10:00:00,4,2.4,-0.1,74.54,0,0,,0,0,20.5,6.7,28,1020.6,7.4,16,272,1,3,10,Clear,clear-day,72793024233
seattle_wa,2023-02-14T11:00:00,5.3,3.8,-0.8,64.55,0,0,,0,0,20.5,7,10,1021.5,35.9,16,402,1.4,4,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-14T12:00:00,5.6,2.5,-2.1,57.64,0,0,,0,0,35.3,14.5,331,1022.1,74.8,16,462,1.7,5,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-14T13:00:00,5.8,1.5,-1.6,59.01,0,0,,0,0,18.4,25.7,353,1022.6,75.8,16,486,1.7,5,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-14T14:00:00,5.7,2.8,-1.3,60.76,0,0,,0,0,18.4,13.6,352,1023.3,98.4,16,414,1.5,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-14T15:00:00,5.7,3.9,-1.2,61.24,0,0,,0,0,18.4,8,5,1023.9,98.4,16,325,1.2,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-14T16:00:00,5.8,5.8,-2.4,55.85,0,0,,0,0,14.8,3.7,6,1024.6,91.4,16,192,0.7,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-14T17:00:00,5.9,5.2,-2.4,55.34,0,0,,0,0,14.8,4.8,40,1025.1,82.8,16,53,0.2,1,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-14T18:00:00,4.7,4.7,-1.9,62.53,0,0,,0,0,14.8,1.4,31,1025.3,25,16,10,0,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-14T19:00:00,2.9,2.9,-1.5,72.64,0,0,,0,0,7.6,1.2,303,1026.2,7.4,16,7,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T20:00:00,2.6,2.6,-1.5,74.48,0,0,,0,0,7.6,0,0,1026.6,7.4,16,5,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T21:00:00,1,-0.9,-1.5,83.4,0,0,,0,0,7.6,6,80,1027.2,7.4,16,4,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T22:00:00,0.5,0.5,-1.1,88.91,0,0,,0,0,7.6,1.7,31,1027.5,4.1,16,3,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-14T23:00:00,0.1,-2.5,-1.4,89.63,0,0,,0,0,7.6,7.6,138,1028,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T00:00:00,-0.8,-3.9,-2,91.12,0,0,,0,0,7.6,8.8,145,1028.2,13.2,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T01:00:00,-1.1,-4.3,-2.1,92.32,0,0,,0,0,7.6,9,145,1028.2,0,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T02:00:00,-1.6,-4.5,-2.7,92.51,0,0,,0,0,7.6,7.8,147,1028.5,4.1,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T03:00:00,-2.1,-5,-3.1,93.36,0,0,,0,0,7.6,7.4,149,1028.9,32.3,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-15T04:00:00,-1.6,-4.7,-3.1,89.85,0,0,,0,0,13,8.2,140,1028.9,4.1,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T05:00:00,-1,-5,-2.8,87.75,0,0,,0,0,13,11.6,138,1028.9,4.1,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T06:00:00,-1.7,-4.9,-3.3,88.87,0,0,,0,0,13,8.5,152,1029.2,25.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-15T07:00:00,-1.3,-3.7,-3.4,85.32,0,0,,0,0,13,6.4,156,1029.1,4.1,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T08:00:00,-1,-3.3,-2.5,89.07,0,0,,0,0,13,6.5,154,1029.4,64.1,16,51,0.2,1,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-15T09:00:00,0.7,-2.5,-2.3,80.22,0,0,,0,0,13,10.2,144,1029.5,34.7,16,172,0.6,2,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-15T10:00:00,1.9,-0.7,-2.2,74.27,0,0,,0,0,14.8,8.7,149,1029.8,55.8,16,284,1,3,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-15T11:00:00,3.9,2.3,-1.8,66.67,0,0,,0,0,14.8,6.2,67,1029.8,13.2,16,442,1.6,4,10,Clear,clear-day,72793024233
seattle_wa,2023-02-15T12:00:00,5.6,3.4,-1.7,59.47,0,0,,0,0,14.8,9.7,210,1029.6,13.2,16,479,1.7,5,10,Clear,clear-day,72793024233
seattle_wa,2023-02-15T13:00:00,6.6,4.6,-1.5,56.12,0,0,,0,0,14.8,10.1,220,1028.9,13.2,16,484,1.7,5,10,Clear,clear-day,72793024233
seattle_wa,2023-02-15T14:00:00,7.2,5,-1.8,52.78,0,0,,0,0,14.8,11.3,211,1028.3,30.7,16,400,1.4,4,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-15T15:00:00,7.3,5.5,-1.8,52.44,0,0,,0,0,14.8,9.4,175,1027.7,13.2,16,324,1.2,3,10,Clear,clear-day,72793024233
seattle_wa,2023-02-15T16:00:00,7.3,5.7,-2.1,51.23,0,0,,0,0,9.4,8.3,190,1027.6,13.2,16,200,0.7,2,10,Clear,clear-day,72793024233
seattle_wa,2023-02-15T17:00:00,6.7,6.7,-2.2,52.78,0,0,,0,0,9.4,0,0,1027.3,25,16,43,0.2,0,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-15T18:00:00,5.9,5.9,-2,56.87,0,0,,0,0,9.4,0,0,1027.2,74.8,16,8,0,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-15T19:00:00,4.2,4.2,-1.8,64.7,0,0,,0,0,9.4,1.2,300,1027,70,16,5,0,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-15T20:00:00,2.9,2.9,-1.8,70.99,0,0,,0,0,9.4,0.8,41,1026.6,25,16,4,0,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-15T21:00:00,2.4,1.2,-1.4,76.12,0,0,,0,0,9.4,4.8,121,1026.3,7.4,16,3,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T22:00:00,1.9,0.4,-1.5,78.09,0,0,,0,0,9.4,5.4,121,1026,7.4,16,3,0,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-15T23:00:00,1,-1,-1.3,84.96,0,0,,0,0,9.4,6.3,149,1025.7,89,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-16T00:00:00,1.5,-0.5,-0.8,84.35,0,0,,0,0,9.4,6.7,128,1025.2,89,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-16T01:00:00,1.7,0.4,-0.8,83.54,0,0,,0,0,7.6,4.8,114,1024.5,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-16T02:00:00,1.2,1.2,-1.2,83.68,0,0,,0,0,7.6,1.1,36,1023.8,13.3,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-16T03:00:00,0.9,0.9,-1.2,85.62,0,0,,0,0,7.6,0,0,1023.4,13.2,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-16T04:00:00,1.2,1.2,-0.9,85.66,0,0,,0,0,7.6,0,0,1022.8,7.4,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-16T05:00:00,0.9,0.9,-1.2,85.62,0,0,,0,0,7.6,4.8,108,1022.5,13.2,16,0,,0,10,Clear,clear-night,72793024233
seattle_wa,2023-02-16T06:00:00,1,-0.8,-0.9,87.41,0,0,,0,0,7.6,5.6,71,1022.3,24,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-16T07:00:00,1.1,1.1,-1.2,84.44,0,0,,0,0,7.6,4.6,141,1021.9,24,16,0,,0,10,Partially cloudy,partly-cloudy-night,72793024233
seattle_wa,2023-02-16T08:00:00,1,-1.7,-1.2,84.89,0,0,,0,0,7.6,8.8,149,1022.3,43.1,15.6,38,0.1,0,10,Partially cloudy,partly-cloudy-day,72793024233
seattle_wa,2023-02-16T09:00:00,2.3,-0.7,-0.9,79.38,0,0,,0,0,7.6,10.6,161,1022.6,97.6,16,126,0.5,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T10:00:00,3.9,1.3,-0.7,72.46,0,0,,0,0,11.2,10.1,150,1022.8,97.6,16,263,0.9,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T11:00:00,5.2,3.1,0.3,70.5,0,0,,0,0,11.2,9.4,166,1022.7,100,16,337,1.2,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T12:00:00,6.7,4.8,-0.4,60.56,0,0,,0,0,11.2,9.6,159,1022.2,100,16,353,1.3,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T13:00:00,7.3,5.1,-1.2,54.74,0,0,,0,0,16.6,11.9,191,1021.9,100,16,397,1.4,4,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T14:00:00,7.4,5.7,-1.2,54.44,0,0,,0,0,16.6,9.2,187,1021.7,100,16,290,1,3,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T15:00:00,7.9,5.6,-1.1,52.94,0,0,,0,0,16.6,12.7,204,1021.8,100,16,241,0.9,2,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T16:00:00,7.9,6.5,-1.3,52.53,0,0,,0,0,11.2,7.8,177,1021.9,100,16,146,0.5,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T17:00:00,7.4,5.6,-0.8,56.02,0,0,,0,0,11.2,9.4,175,1022.1,100,16,33,0.1,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T18:00:00,7.2,5.8,-0.4,58.49,0,0,,0,0,11.2,7.6,131,1022.3,100,16,7,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T19:00:00,6.4,4.6,-0.1,63.24,0,0,,0,0,16.6,8.8,154,1022.4,100,16,5,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T20:00:00,6.7,5.2,0.4,64.07,0,0,,0,0,16.6,7.9,143,1022.4,100,16,4,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T21:00:00,6.3,4.3,0.8,67.9,0,0,,0,0,20.5,9.5,150,1022.3,100,16,3,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T22:00:00,6.6,5.5,0.9,66.75,0,0,,0,0,27.7,6.2,143,1022.6,100,16,2,0,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-16T23:00:00,6.5,5.1,1.5,70.19,0,0,,0,0,27.7,7.6,97,1022.8,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T00:00:00,6.2,4.3,1.4,71.57,0,0,,0,0,27.7,8.7,177,1022.9,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T01:00:00,6.6,5,1.3,68.92,0,0,,0,0,31.3,8.4,174,1023.1,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T02:00:00,6.6,4.2,0.5,64.78,0,0,,0,0,31.3,12.1,139,1023.3,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T03:00:00,6.9,5,0.5,63.38,0,0,,0,0,31.3,10.2,92,1023.2,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T04:00:00,6.1,4.2,1.9,74.39,0,0,,0,0,18.4,8.8,199,1023.5,100,16,0,,0,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T05:00:00,6,6,2.5,78.14,0.277,100,rain,0,0,18.4,4.6,245,1023.6,100,12.2,0,,0,10,Rain, Overcast,rain
seattle_wa,2023-02-17T06:00:00,4.5,3.2,3.6,93.99,0.584,100,rain,0,0,18.4,5.9,112,1023.8,100,2.9,0,,0,10,Rain, Overcast,rain
seattle_wa,2023-02-17T07:00:00,4.5,4.5,3.7,94.63,1.425,100,rain,0,0,7.6,4.6,112,1023.9,100,2.9,0,,0,10,Rain, Overcast,rain
seattle_wa,2023-02-17T08:00:00,4.5,2.7,3.8,95.27,0.34,100,rain,0,0,7.6,7.5,160,1023.9,100,3.1,9,0,0,10,Rain, Overcast,rain
seattle_wa,2023-02-17T09:00:00,5.1,5.1,4.2,93.61,0.741,100,rain,0,0,7.6,1.2,45,1024.7,100,6.4,32,0.1,0,10,Rain, Overcast,rain
seattle_wa,2023-02-17T10:00:00,5.1,3.6,4.3,94.32,0,0,,0,0,7.6,7.1,150,1024.9,100,2.2,50,0.2,1,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-17T11:00:00,5.7,4.1,4.3,90.72,0.025,100,rain,0,0,7.6,7.6,192,1025,100,3.1,105,0.4,1,10,Rain, Overcast,rain
seattle_wa,2023-02-17T12:00:00,6.2,4,4.4,88.37,0,0,,0,0,7.6,10.3,204,1024.9,100,7,117,0.4,1,10,Overcast,cloudy,72793024233
seattle_wa,2023-02-17T13:00:00,6.3,5.1,4.8,90.24,0,0,,0,0,9.4,6.3,225,1024.8,100,11.7,122,0.4,1,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-17T14:00:00,6.4,5.5,4.8,89.22,0,0,,0,0,9.4,5.7,203,1024.8,99,11.9,162,0.6,2,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-17T15:00:00,7.1,6.6,4.1,81.07,0,0,,0,0,9.4,4.9,112,1024.6,99,13.9,141,0.5,1,10,Overcast,cloudy,KSEA
seattle_wa,2023-02-17T16:00:00,7.4,7.4,3.6,76.43,0,0,,0,0,14.8,0.8,319,1024.1,98.4,16,85,0.3,1,10,Overcast,cloudy,72793024233
